Temperature (°C),Humidity (%),Light Intensity (µmol/m²/s),Nutrient Concentration (mS/cm),pH,Growth Rate (cm/day)
29.266066749312532,56.070052697460255,276.7797868845306,1.487701355511628,6.04418145212466,29.965487002514937
21.095824400954996,53.34383523221111,323.1030446625948,2.1006839656858,6.2406471909172065,23.124256789052392
24.696429809928834,50.818973134483514,339.1695254641298,1.73397598120671,6.108473350132477,18.716834506542153
26.176634412969154,62.53995663456272,287.4230556977752,1.7576666036137647,6.237137716083748,29.871859783525625
25.561983735470065,54.48316696913063,270.12449026541793,1.674453218783099,6.501826202680911,21.646649190255708
23.75460096035881,49.23554703523759,371.1184930849254,1.7423922252155848,6.321121246526263,24.40415979018391
24.58375549928545,61.94289302265482,386.94498318987894,2.0837062690296073,6.301721674646688,30.01640956968365
24.013998130682335,72.46499758716395,348.9429025390898,1.302438268692984,6.113938136009072,28.748221705138647
23.821270486111576,59.96964544230053,304.26590712825123,2.0553930772176376,5.903188667015133,19.923281029287807
26.69920419404205,64.19245387225821,259.58671391795366,1.8676046962203416,6.158306357891918,23.638572982539774
25.714030971930093,60.40914679273782,258.4777796721717,1.5585956704285568,6.441321630972784,28.916148742213075
23.614180809478693,59.50555173404429,326.1257052632879,1.5849375213901524,5.8945664286820705,23.548268838021823
26.799199750866503,64.59538241493884,320.9199110444342,2.135278605441641,5.988982126364661,26.910664793540274
25.61459904175322,58.548627279056745,370.0799296473215,1.6108986240114538,6.225253547246814,26.889391080033523
26.62572423767792,61.33696157035951,332.52250462680695,1.5693298978808081,6.003069043030548,27.67292728225183
26.259257683847224,61.60848903098007,224.8459849120091,2.027462908472946,6.041495310576957,26.441317329135657
23.342009978155854,56.659547731784755,352.5973808861459,1.867710575257183,6.115280283654365,22.795558965176518
23.87963791960606,64.96021174768262,250.09696863427936,1.6124148846927202,5.92687651916197,24.514015271971363
26.494587210246525,59.12520121652296,280.8014364023824,1.8433249950809238,6.005175630756726,27.61701008263931
26.22074053086693,56.221274202535774,312.5100103125847,1.5948494632719445,6.340685583357462,25.822633287758496
24.958196812071705,62.68254921785202,399.7833744891982,2.020164279684521,5.938526043553807,24.802734179730816
25.234654766617563,55.50766009104481,455.495927800268,2.0122741929746266,5.880425573101032,27.167850571012046
27.55532979157685,60.14090578684564,330.33615295680914,1.9064012397643886,6.073995004093221,25.366485427850506
23.81685722232834,59.954405016778985,290.8401690639806,1.8723322122494033,6.346391100501969,21.78732914789493
26.094194762340074,65.42947782915789,326.7252824240275,2.1522376249734747,6.160615638400622,24.39513820557198
24.595614695132213,62.373491164399766,344.3827712936918,1.799937265477645,6.107083784376877,22.3160356706082
24.56463759354556,59.87486520627428,283.9666187221404,1.5636251749158399,6.208871759503122,23.65719533426146
27.197553703974382,64.08883149600143,389.7605677956161,1.8898947825664614,5.8508585134280695,30.335871763236383
26.65083269797606,66.95103774508657,311.5035379595701,2.2172094099074227,6.298941130755007,24.833811469781025
26.627019272001277,62.78905153175931,324.8871544545697,1.5970481013628297,6.276687006280729,26.53435025525217
27.61095761430866,60.051763099216906,333.2962126027231,1.727707446661203,6.118138305180856,23.718807839974353
25.042007683265517,53.4408188382492,321.07933053072276,1.8832892076202905,6.401184902359284,22.388197553115866
26.363905942589927,54.67443168462314,341.94702502348065,1.7892190301988522,5.974500780209392,19.38966111924093
24.379466486813087,58.473876478226664,269.1373406726538,1.603539283924537,6.425581798650714,23.36638348691649
25.648332704976884,56.952438989203586,272.08491230269846,2.0243715712460943,6.230898733119051,23.7111087854612
24.739713891264632,59.06514348507277,244.99228835141525,2.264008144403452,6.132689482024365,26.18654853373435
25.193991929985437,60.283249624485535,321.9750615310113,1.8392262918047815,6.196025272926338,25.61562169057427
26.190314050873827,62.64846377178365,338.9468251756057,1.6191863420527999,6.178547046837812,22.216952904918017
23.363558633533057,59.647506109704544,322.8886433075943,1.490207894989305,6.444056579283544,27.224080095704114
29.18477455137092,62.43250821913101,383.7246216673769,1.8515951962442363,5.984664174505798,27.545769594769503
22.987965237000594,60.3223720740506,299.7201990585477,2.0207754686632518,6.04749615217068,24.80671621234477
22.571622774424537,50.12266716823064,333.43708277962565,1.8950335492990764,6.407260578414496,21.46354911868791
27.316221747000135,55.30332303090623,245.41495619303427,1.7995192318162292,6.080893012963228,22.780592628373952
26.58332538792587,59.27956222139192,280.64501487627996,1.6821456696421389,6.380106615466318,25.7039487507814
26.24823963410431,53.951526285794465,334.7768878782889,1.5815672734563821,6.539887196601742,25.017951468941448
26.25669101852856,62.999643649981024,342.4551055371572,1.9669502652649764,6.119640994611673,20.816247055778486
24.97550645430617,67.65375416171848,285.3016526167909,1.9827543242771173,6.336272465315061,25.096545799928872
23.20549125702834,66.09380925848659,296.4200374070967,1.4908540426618535,5.969261543732029,24.738684229402438
25.15160911638745,58.93278564534896,224.10631266595954,2.1179677956361367,6.350946659613562,25.35342285113406
23.645676576975777,67.45363068424976,282.1485399596695,1.9148142441788003,6.2398847971973534,29.761419008836924
26.9502394668355,60.74333728601056,344.51915817598933,2.0799189290291586,6.294607656432043,23.465491272427563
24.705885236995723,58.3145701444098,328.7602508053283,1.5315744503029771,6.070885585592921,22.653839697362883
23.349005606414977,56.9329866822953,325.03328606906047,1.5268351689169122,5.867783316886566,21.753731152048225
24.357228316694012,58.48765156755936,302.488684359048,1.7702061380465406,6.300650412949901,21.7378336100543
25.825862908551247,58.05911590729386,300.3531579314088,1.9005568853790389,5.787319369504109,23.510945326988256
23.87255089439205,60.85208111187744,266.98394302632767,2.159272164585393,6.136529901551493,27.0019920450637
23.355559208867138,60.802869905249324,334.94142101012676,1.9412157827630263,6.388236373283994,21.29684899144553
25.487374422983823,60.01523010076707,321.0486472194695,1.7514637446375934,6.238379547174607,26.223708971693128
25.489933142217446,62.18469084873175,324.60094239963996,1.5947261584668215,6.589668528957962,20.265983748346713
23.98611364925774,65.9532313739317,273.69825786662096,2.0460001145438302,6.405021830516355,24.260778660503213
24.057923388763353,64.74777067720662,192.33285400643777,1.607058914849857,6.069220322334885,24.434287423011483
25.464099874715274,52.575510157750486,354.8576355876848,2.1256937109544647,6.205462675970288,28.28520723290409
22.10383131700535,47.230394325490224,276.0581271995798,1.7431230700786982,6.190525859491113,19.69141886222109
22.18507245124689,64.67159955619637,256.86121179784396,2.1181164145235702,5.8835646473307746,18.385587301339637
23.563111557495127,53.165606507922895,334.6739455956997,1.9357862580118557,6.011920216703129,16.62260043282618
24.573105696576306,58.87617299053658,280.39936800404354,1.7726009021115083,6.087847818604028,24.39433590211515
25.62181513119601,54.1494348697032,352.9968192023311,1.6961207256347748,5.792755899428813,25.316665075084693
27.950712433899103,50.990097812099904,330.8502974788349,1.7318184245307842,6.209498693650329,24.67879424101502
26.71531924640404,62.70731364102394,334.1784661600239,1.8856633384750476,6.150185631069392,26.61087211011082
24.680122940073147,63.79577580151324,231.7022144399733,1.8154312992435433,5.865421219737685,28.981453689018956
24.96196758419462,57.1174479963664,360.59719926932,1.681237718386259,6.280842573055467,22.418242892013826
22.994941270724382,47.04478853927545,313.0625265616928,1.7668737179364735,6.343174548938192,23.492494079048427
24.96297372801522,57.268777758737585,281.53614303768984,1.81571540594383,6.245406895772978,19.159201860459753
24.422682722159724,61.959020027012734,307.16942336711253,1.3742531811170375,6.135186364958206,22.169999111252544
25.645437120676178,52.60544215612936,211.188238355084,1.8916336229577397,6.318288430350371,17.656237769459175
23.345538112895355,60.91679959889578,320.43264057403354,1.6040557550566388,6.336044072095339,23.517250669010327
26.038693028482346,59.923450754135025,248.53142459089642,1.5693335193588511,6.2614807139439375,24.822664321946394
28.065477826005157,62.89645749800544,232.36648570782327,1.4625311305778579,6.035077549913048,26.68197666070865
24.782479703086285,60.59790184207077,223.88204068910545,1.441221500426422,6.255320153102236,24.80106603315364
25.803423444197882,55.134655295592225,355.63441874949626,1.5289104993775422,6.439096130165096,20.963536235907874
26.380287983422225,65.98285750832245,268.5368303153606,1.658195808473902,6.080674188277654,26.07200891998532
24.19755905622833,59.20735213486515,376.68638549582494,2.1906518275053135,6.619587867826486,19.968652633902934
25.448184963620832,59.86347730245034,273.20992684738513,1.6948240648209592,6.094873813202923,28.89779161303284
25.02518480156359,55.33366020463402,214.63210212035267,1.8355500212536062,6.206481402668027,22.62923141323335
25.195352197097662,57.78358874404245,244.17377800256705,1.8800962773012657,6.065502880798733,22.773649818906602
23.453980432289068,55.575986429865495,361.79058100034695,1.8262130372431697,6.244654167184052,27.9552884149198
25.049020348517885,59.135269700382885,292.20509110316664,1.7845113078548014,5.851555661472945,20.777977909895327
25.9959965824909,68.55854240071172,272.58563517547,1.5609412472801512,6.090791640236656,23.742053942076865
27.902287215590082,53.140494285343216,308.0009112926394,2.0901855096558424,5.981575759930287,20.87357460133116
26.918541652170415,51.932193010616295,325.08913680837725,2.1614393287275773,6.227067669578458,23.38652840367791
29.306364915023114,67.35585163746805,355.86994079512306,1.4634682611754628,6.3988894751017815,29.302509342537938
23.4653048742239,58.95338161424067,372.4249614946463,1.595194281822724,6.32920123742291,26.161351002502336
26.744641273441356,56.65463630670042,282.0115677105457,1.7440379315245989,5.7256681278282215,32.1487464343591
25.366684011476703,65.19952343698039,233.69761569589807,1.6070924410179617,6.608413930585576,19.2451954031749
29.379605866435345,56.97192230131568,279.3267419438362,1.901193110691173,6.259055988124174,27.38299498395622
23.383403429289697,69.13004856773468,313.0140253291443,1.6543455595186773,6.0447001719014,24.746768899390197
23.32055631563845,63.38962935669635,251.81205368946945,2.2330112135613205,6.231425583798188,23.390659304525496
23.801214709111957,57.560442959271484,252.14245425524786,2.038109718868719,6.235237964500539,21.92332015037308
20.752208551380384,70.78654106632752,317.1893940774943,1.842514806126443,6.066630256609687,23.26778910216062
23.94848995663848,56.971425384983306,297.5673824214774,2.0053972526639465,6.239583333468415,28.77219111834644
23.481734676892604,63.71047686004653,301.6398497705793,2.021180084871462,6.078505542475939,27.765006048056307
25.300787572952416,61.49646290203246,262.07523326499654,1.6872105023883515,6.1191276014619955,25.223807886153224
25.68351195155432,66.50870644699398,288.47996428971163,1.6367565510916071,6.0627441728489835,30.592047262907208
28.752341678431772,67.80755598363426,253.7883427865848,1.8156286125939296,5.91346574205207,23.414681336595027
26.900847676372102,60.160020745328836,344.50992055623936,1.972327224899589,6.229167294043077,21.59225219547928
23.846192688675195,56.23291064826908,351.7624667361876,1.8278120797306836,6.317059887303268,16.935820222052495
23.203170657303286,62.29986071469558,207.69060688809532,1.4846007035618005,6.302976719215275,22.38391566879071
25.983838343013012,56.61142315123947,253.5244569903795,1.6394351112098315,6.363985050527047,24.616995531873936
22.359533585958715,70.06693623763312,225.17353724549605,1.7852054272811244,6.264868042002973,26.580672050148333
28.662917531708707,60.68267665541369,267.4988032796551,1.7848668791348339,6.09345490035662,26.61617982311819
27.358880241442574,58.17339224343946,295.82810151048193,2.1945084353579616,6.367932772886238,21.03422721188725
24.06164869579059,60.92340152932454,227.5177390150735,1.5228024115202003,5.928496492031613,26.857804831127808
21.573730941818244,53.26436855235152,253.90700934373436,1.901117848367175,6.019865723497504,22.573114529656486
27.707744748330825,55.14192980744674,249.80213139592507,2.097822621665658,6.007159985715351,26.74236113609496
24.770920309494763,66.00206953972213,310.3633664699472,2.2542899490845594,6.416011211827862,20.671730624813137
27.47563262394692,56.71552860514302,303.4672168518125,1.7191205153632079,6.388557702828015,25.69265791363344
21.811144682411268,54.765445086590304,263.9131223331373,1.89828589054404,6.297461047409,18.77057451217834
23.801249954092455,62.68326376263643,308.8410436069699,1.9139520714397293,6.41438597304236,23.851547643163894
25.010487399436368,65.92852077331499,272.66599577063675,1.8390963463106582,6.024143443517603,27.820821529863164
25.093961187529484,63.594766553325336,286.41724448369735,1.7802309597521389,6.269719023972196,25.942910647523114
24.099869057041513,64.98023842902909,383.67260451492683,1.8871950779000093,6.174965114323367,23.26018924070728
26.245699864695,56.21602455715269,367.0230525895174,1.2935507829560629,6.369376420776983,24.11785746314007
22.86475914123481,52.89094666629078,235.0209381536201,1.9364138980125263,6.176955153489561,17.636926190656016
24.71524102995741,67.50666825977743,341.48662089395873,1.8252355807323934,6.123011422317984,30.037836179658953
25.2405912634238,58.38660080578932,340.5698277245796,1.755505020644347,6.308181703712198,23.84154966558239
26.0288776681175,58.745834917724764,242.5868355623691,2.2093724391439116,6.375233833438247,28.252266482242497
26.42322975617778,66.6409707092453,340.93888218774305,1.6650131962418895,6.06633096103064,25.315671835524512
22.750715816324263,62.7811500470033,376.89659592062765,1.719384802186994,6.187784865729525,23.15012832889942
21.931771658528756,62.279438860408035,243.8727596877793,2.198310660440947,5.98831187327167,22.04486324052844
27.55535364379702,70.82501172450542,254.12485894928682,1.6335877390300286,5.7003877965014125,30.811766625571043
25.66462802395918,56.78240884809929,350.8830733421751,1.6899769434126923,6.240091926282746,22.070788610189947
23.503026926886893,64.63920064040619,313.5747655412824,1.77059491531383,6.321781071250927,27.323191452736665
28.102303951045045,60.285065624485426,327.57381376197617,1.96814689642591,6.252413361817346,24.86668616403899
25.231349268585717,61.34296139431628,317.02946082002484,1.8415605014706626,5.810087656449126,19.23398950278487
27.358594368127655,67.64234213206265,319.5347960464072,1.5414749305695474,6.129830113984705,25.700750643872876
25.13503696282022,62.53917878144812,233.67639358444586,1.693566287374562,5.756330447989784,21.7392854649933
29.121495849763974,62.69148039524816,352.36588533107243,1.6785291133575577,6.473940221530837,26.949788314720912
28.510681684886407,65.362536686549,358.4794996213887,1.7845557909553909,5.982789083576383,23.787869732864024
24.502071703041853,58.17523635228557,288.5304627965986,1.8851687317259658,6.451080721891979,26.902395333483078
26.94314190190871,55.80395166330497,297.8261525093069,1.8836411511775946,6.389173928736829,24.13076652410503
26.290751899170296,54.775954029894834,223.44462487221386,1.4447976491903196,6.019881929492787,23.13730966187935
27.737263115064696,50.16821705311999,325.7127378008918,2.012788197512171,5.973443009746451,25.31461723518312
23.07015307883979,70.28103564970161,328.6028720857072,1.8505137691993248,6.270074043277268,29.59483056552076
26.372102919996877,54.483958171391585,296.89044915003444,2.0769064095187812,6.031135192563386,23.893252601379896
27.116848973699177,58.89373188207114,356.21766799352514,1.8888396654581345,6.220496928431642,23.009408207576662
21.482521027153773,58.6159335005554,283.29613845100295,2.0202645915471527,6.103434481838616,17.92787403365194
22.63348297466845,61.537033489045506,328.23029629468,1.8933090622900255,5.843768317106873,22.279947311066515
20.9215356444798,64.07868606269648,249.0167830653942,2.06924515124055,5.7539063961751085,22.500373054286044
24.461186331110884,64.30236744179872,298.82239245628807,1.9044501272035557,6.245336849698919,26.011981351198255
26.435084511591924,57.08461280715531,291.2822871048582,1.7804169507114191,6.087688450733875,23.47459447243143
28.004714104192058,59.16439143106794,311.2653961020471,2.2544869440893764,6.089382036617174,27.853014189618865
25.14818956083955,61.4128997524415,281.52365355833206,1.9778074244559785,6.3391727678187575,23.367912178760058
28.257231091142582,58.75654436908226,293.4263702164166,1.9147488842008826,6.434688455326489,25.432166129209442
22.239797083570217,68.03672788009996,341.3023585720753,1.5447391166923328,6.145491055727638,29.296094942473385
21.59323512128969,62.45487475819126,278.16178813808915,1.5423384765072925,6.131880258618028,25.081705841397817
24.88890460220676,63.67438893024909,219.67114496306604,1.8585430964283707,6.300028606622777,25.39768531080994
25.768130897878613,63.31440634333706,387.47919521027103,1.8291042395536483,5.928612886060085,24.120026898226996
24.934610503811815,65.86736928742663,369.0727039345243,1.6771754869983369,6.24463061094954,24.327510115137287
20.865115799920247,60.90510779351853,235.38686524471908,1.828196539922412,6.310377194364431,20.9273366215549
24.821759920974422,53.51584026022077,334.4853902622597,2.1177253856087193,6.336046041683526,21.60472407830076
22.391060998990294,61.998439758763205,274.85126147243284,1.9390804949100597,5.812649459499507,26.59585968393173
26.339345097660075,56.74321553104085,313.174360766553,1.5717982980494525,6.047728946038212,23.657962874956496
25.733196492193695,57.35691659125121,314.7112064506747,1.7776982345714114,6.024347349435307,20.295971314631437
23.12024042734529,62.931820093775464,288.2796099841839,1.6390067038294878,6.2199773908818425,30.07043273507777
23.972266165326612,66.19141535716818,260.8117167206802,1.7224600167182877,6.296148915953597,26.833415956606803
22.881572956222097,60.10635788368031,265.472947384187,1.7172768668740714,6.499342081489196,19.721792185968738
24.874641805453656,61.54416506299482,254.19040422593787,1.704470883479199,6.101006903926385,23.68774890914159
26.910284641002477,68.5110747231762,258.4088895884778,1.548972925605321,6.1004855003381575,27.7420983385115
23.028547907328914,61.20376589744284,296.64108549753223,1.774469063696362,6.42993440377575,29.446648072227674
26.00809303103569,73.00841557090197,264.2120005444624,1.687878472630538,6.259315387706061,24.96106516025214
23.93948476325512,62.827548228157724,334.102603285631,1.2141102619995463,6.453530302237595,27.79554604499637
23.414254335475313,51.196186204220915,374.3623077667964,2.2105944049003328,6.257745600601967,26.44243307902525
24.785939280090883,63.76670810552266,270.99733793149784,2.0177539308433343,5.968576676257346,23.774178270896197
22.92951535516125,61.90579192441389,311.97022502676884,1.7247398550150008,5.9333743290444385,23.631109815218647
23.892701389305635,66.44876377041373,324.9842555151467,1.8037638099481197,5.889697550188214,22.865653098761722
22.6042442148223,63.365906756349794,323.6001135459637,1.5656691305364876,6.332410366951695,24.07258495175214
28.929450265832777,59.30772008008113,303.7977633958044,2.139144575562173,6.437719364617402,25.966265378961022
25.07052710394346,53.87850881855317,337.1341209179861,2.1794577389546226,6.569872428277276,25.37669803752386
23.60054898401483,58.95488371356988,324.11244763403283,1.8313387456493049,6.368621066464648,27.300818271783058
25.427959821468445,55.7473977289535,238.1168788836351,2.004706128837069,6.432567715506997,21.5974613489798
24.775343900618342,57.09738275097639,343.45780321946364,1.8350573557867849,6.083996733469263,18.103821115837096
24.558060800933553,62.942892022103045,344.3645418633371,1.5326549122248139,5.968716836651229,25.19004398027473
26.22833340008685,68.34952252175704,261.8356947910709,1.7176353262072686,6.370015866483511,28.071297355677032
26.51501542009461,61.9733576491149,301.8968917723801,1.8263855933543915,6.283536150447881,26.541768578913917
23.938997704778945,54.02058468982408,334.1664496405535,1.7090904562513112,6.221488874868179,21.918354927512365
23.84836351871064,62.2230133411007,289.5343090210319,1.7562693445129929,6.277474296126599,25.257357768222946
24.44989660569671,65.98315743322826,353.6489023883006,1.781720088498177,6.264637096491642,30.65622896867148
20.39615767052883,56.95108547840309,418.19362473096805,1.7838243004269076,6.4567633719707125,23.61483790027951
21.969617875602896,59.32991416663541,260.70069836825087,1.8104516980994967,6.458997116963391,22.34777133317415
27.73374853488905,60.07344097364599,230.94776984231126,1.58787898672068,6.308844070468069,24.074351533295044
28.28993542700257,56.0755084345888,315.1909297802438,1.6565967701744129,6.369160574512586,24.363252986738026
24.501927920887244,63.24140216921929,336.0781252563072,1.5430831468600061,6.302812510484955,30.234134707534842
26.153113926111534,59.39525925696109,288.4566813077615,1.9955631099372402,6.1077660535930764,24.525349393122337
25.622500309087073,62.09766221953514,372.6630331660517,1.3788706116319351,6.351312934982628,25.33442196707357
31.157761616910477,55.5625391109895,233.06971001383755,2.0307180686633854,5.921100986228148,24.352432716270542
27.23914982286915,57.812708498382946,334.64593115158056,2.077269879452569,6.410778310459177,28.417766771289568
24.744164817038467,63.61190678913886,269.70695896205535,1.7395638826034758,5.961095412046793,31.372642971292667
23.088919118799147,58.13583423954117,385.9688953103648,1.2793725824345403,6.257160657358947,24.856063229439503
21.787107359484857,68.63481925616702,399.6257676584059,1.727737887606542,6.030969208314769,26.097877405165967
25.406927271734446,58.00181907192699,261.6671706108326,1.7871631677422362,6.310677796614885,24.463158580827
23.487298509431394,61.12342362875943,272.52214320457097,1.5978803560142174,6.193214954814418,17.259146547966033
22.15549258080465,64.66295415936546,342.97939434899007,1.6969563212383514,5.881048808367334,27.12953278007687
23.706854231514946,52.90817133533484,280.64346751052426,2.1060390397726705,6.284139926203696,23.037379157340514
22.83690399277121,51.19595594009612,297.7294391033881,1.9329854324603482,6.084415844633458,23.130517523258675
28.374283270145128,52.371718427149524,301.26942102712053,1.61508717712438,6.376229344162674,21.810412059339537
26.7632795138989,66.31292051713591,204.01634219011717,1.4804801660809137,6.200265137746881,25.588175960177768
24.984054717366764,57.240709270537764,299.3081126952881,1.7345965364780458,6.279084197077608,22.80280575692816
27.959888277780053,72.79099642834126,265.5136112967913,1.7573086441299124,6.008486208996958,31.98828895682575
25.154736615295235,57.17876200671306,275.3438588800114,1.8992398374726633,6.082133553714527,22.979928634148568
23.277431597343472,60.922756515985185,372.1816001734407,1.6929366574864682,6.108272272779783,30.661368258480902
28.046248154539313,67.71054976283938,237.1746552860372,1.9022999150723723,6.371340496048512,29.008805098751427
26.077820087369318,70.03046444079561,340.6602593373989,2.1870308080120457,6.535475417561098,23.972956430699018
22.925507691347086,70.30751788318199,286.05185348340956,1.9631002044888526,6.038965649651425,26.262305065737774
24.619322643832785,66.04183115296571,286.0119915752083,1.7903822985338456,6.415369628931536,24.14205481376267
23.248763493230484,65.12031262905731,339.51859480258554,1.763369905789341,5.766064516454859,18.813774205021474
22.234400538071327,62.96263474600592,317.0025647284445,1.7286653731640258,5.961162119781542,29.293754727129098
26.85235509506328,63.89180538083319,328.53064986097655,2.036128182490429,6.008244308762645,28.594921824312003
28.81883328094026,57.244071418357336,348.40923302664305,1.6745373108097394,5.9294982621118555,26.974880353283677
22.202864852361717,55.90900558288846,283.43458084083386,1.8090445417999965,5.883282322042485,23.20400982081503
26.12593847338114,59.98312771294524,269.3881632746125,1.810239580376217,6.2825997824275595,20.97490171590336
23.698714861756347,59.14907688737536,245.7424736721101,1.6996431614376937,6.157186460454428,22.5501457121076
24.02574923247061,57.733859753363625,258.72947350105227,1.5255068904231799,6.275881079521022,26.225369561799827
23.81521215152226,63.481937237283574,447.45472126543626,1.8645949007235338,6.338094537224303,22.224726973977383
23.272018460640368,64.77652604285255,362.23397903683934,1.7877992056289234,6.253123398634507,17.813415174678063
25.097043255889655,60.442034431459234,232.44628168959892,1.900048093887314,6.331552635230075,24.18588834804342
23.338099767177923,67.3876504052763,233.8771021628215,1.6932799387121666,6.186093542751546,25.499077966809153
25.540913651559677,54.29155442933247,324.09330308592456,2.0441642597626095,5.962601322338851,24.025047839964927
24.899523781101728,59.03170270360141,327.36323986889835,1.624645243757631,6.411562836164159,26.603801841776892
24.52210390626718,56.41588839698598,327.4441917658682,2.1424080568035784,6.082177573443775,25.766259953637498
23.184872675916804,50.6673169146347,287.2522103223151,1.4504726980343476,6.012880740247515,22.397217481534504
23.846457338863335,59.586596570786504,293.727286999855,1.8869540129113782,6.1644164248391204,27.872674731449194
26.51078245165151,59.39126245808358,316.39397620796785,1.8950861365053246,6.017437816140697,20.61672423339018
26.001834375248762,67.56724871621066,304.2946503146665,1.6408885864118237,6.116513923602113,28.454326827241616
23.044889510402896,63.154058422773886,189.03498136262326,1.8848787875722026,6.268810784312693,26.666505903089913
25.19866461085845,54.87906587835398,288.5100184712403,2.055903733952032,6.269668347849225,19.9210334850229
26.502774246743577,69.27046283167094,257.4296782869843,1.3566362321291872,6.020433986714874,22.858124137376713
21.66118943775726,66.10516847762676,308.7605709454256,1.900548961498163,6.102458925410251,22.92423103755116
26.08672038475987,62.910488517343076,449.2629501301705,1.3013458359339845,6.414866600954049,23.810921230816504
23.674752482108307,58.86757950575084,318.3740832737152,1.6068670392953583,6.299280023546788,26.209545531142748
26.14119733718632,55.202803816382605,284.3235156913801,2.125833272980189,6.615013007869709,22.178908544740576
23.473481686914965,58.138966119644735,346.0900750988626,1.6836435933215892,6.436025634748305,21.165558232703063
21.39023579867096,65.44374309852093,324.13439436046065,1.5652240071182055,6.428858613711988,22.928512299232334
21.744915124233675,69.42293152967304,321.0047245225921,1.7604124542030637,5.92242628990884,29.30588382805282
25.096169893322763,67.71621764136094,330.34252966078355,2.2135812676327107,6.352772070326685,26.944703222298926
25.519445003442964,57.55575289106863,402.8271782414771,1.433663550558795,6.189378639660618,23.757690292315544
23.191366749791182,54.401912833554945,243.45557823370422,1.5897380176721312,6.0898036392923505,22.2502614059089
26.27718491755475,60.70443123455602,323.68160384057273,2.0994863366359255,6.233603068106506,29.4077392110417
21.67695987546208,51.157803172185744,253.6809435009231,2.1715404687075464,6.389042306922297,19.222812354594037
24.867840402705365,61.615838570923906,327.7756323171124,1.7793137551419433,6.3001663182008425,29.07870484314193
22.577967600475088,59.261987068506656,254.06567442569528,1.5521894594946715,6.024305239731588,24.19786156824076
23.69632778439568,57.66981749065879,279.1316593197458,2.219168700361832,6.348491782718524,23.37443632333384
25.094797342632827,52.026484663666025,285.2455042881047,2.1188884783498394,6.0724824915848075,30.406174999006602
23.279173269432096,62.568000532848586,348.79083596723547,1.9357893975524467,6.243336623792858,21.739398409536875
24.23088891154035,57.33649580169044,345.92272219712066,1.637519530212516,6.139329986504573,22.745707823018527
27.01258561842888,54.15041582144856,237.71413117768077,1.7901941318323928,6.156226749652875,20.241941000678818
23.846216260953703,45.63868893359175,302.74670554999244,1.767927983791034,6.353248595008102,23.600164446155432
26.671384224130282,59.86242547474682,264.5210072625414,1.8661702609231157,5.991961256036821,30.347940948124652
22.740586290684764,68.86125798334872,237.0747544662333,2.090200287626267,6.589039014855387,31.1990870590792
26.059608355830566,68.30629607273934,289.14914747878146,1.9758834082274808,5.835782786141101,30.894153130854484
27.8831372413158,57.71451871706864,284.575860577209,1.5845247846030484,6.080466463349029,24.495322054260576
20.05671099974542,56.988939698191096,421.3358243172761,2.075299290003908,6.274042377988349,21.411710025609715
23.406209489059048,62.34387128037512,321.6479912680348,1.862626428002631,6.316862833287062,19.813800961258274
26.15414425436108,55.00807280405854,231.11912496228814,1.9374131591717834,6.179904855885659,30.016659412600244
24.593909227914015,61.50895949909733,271.76129979145287,2.0933081718557207,6.188521859399692,26.499405186433336
25.742291746742616,63.83040139192345,351.0691647714699,1.57768395009729,6.2821100170655235,24.46135798698289
23.792029626568358,66.13466611942154,404.4221386434963,1.7928348842587074,6.153786104508464,29.959671574138465
25.1731795749458,59.499229617600236,220.7008343881021,1.693709089728157,6.478636251586981,21.6235157378924
24.68864552921584,58.98163124911517,206.00378074304774,1.486428114926909,6.367869822846321,25.381694403459214
27.335564123319614,55.6100870662172,393.5482587685891,1.869341995520984,6.3745648702011275,24.067182133290473
25.508841686602427,55.8655982298007,319.4807088685452,2.3023113103168846,6.006768655325916,26.021946098696112
25.675205324150404,58.86760554049236,256.58536340618167,1.4319844510988495,6.184122315118859,24.339500122130914
24.176246067755066,61.83682753408089,326.73145430612175,1.793543877790106,6.13990681025586,20.603244360861368
24.024787551855013,64.56792313116625,168.21261304915612,1.9281085870149548,5.998879724862107,25.68667355053538
24.134883624360757,55.984105246598276,300.168775329858,1.8246156403312364,6.272032836789154,26.6090381117459
25.788904284756594,67.46344284479761,316.39105864215423,1.777374389496852,6.092470848444037,26.815539435009754
24.158031038359475,58.64438199478715,346.2135069768915,1.5401567273108352,6.331080765970047,26.38436580989558
25.579549713792826,59.89316352825782,249.30520238537312,1.8465573485880327,5.985961687421134,21.745367219803537
29.150801597290876,56.263941604260886,304.28435807016797,1.6486472045968148,6.543808122568365,25.10215560183111
26.742249406863383,47.87879869863529,253.72876869702063,1.3620156590042893,6.020733468281588,20.22760065433625
24.347952935664317,64.42022698180524,312.76918778371584,2.0389184441027464,6.243860467440087,27.989540288556746
27.40242784432789,63.684219485462165,255.2326838818488,1.9916771639684085,6.358371862077614,26.634527073823858
24.183849253956897,58.593362214408934,279.59495804198895,1.810332195370216,6.085871913959978,26.169517444781057
20.923750929644292,60.33495358612436,250.20923026048854,1.8458149376411406,6.37049372868659,26.633143646394142
22.98382737816519,62.5796960885205,332.55681209118285,2.0148636025431124,5.954163280439917,26.86574607502652
21.25841615794829,52.18727071556729,342.92255583283327,1.8448679313556167,6.490423539836512,22.343924834454256
